"cal_year","cal_month","shortage","sam_0","sam_1","sam_2","sam_3","sam_6","sam_9","sam_12","oni_detrended_0","oni_detrended_1","oni_detrended_2","oni_detrended_3","oni_detrended_6","oni_detrended_9","oni_detrended_12","soi_0","soi_1","soi_2","soi_3","soi_6","soi_9","soi_12","precip_30","precip_61","precip_91","precip_183","precip_273","precip_365","mean_day_tmin_30","mean_day_tmin_61","mean_day_tmin_91","mean_day_tmin_183","mean_day_tmin_273","mean_day_tmin_365","mean_day_tmax_30","mean_day_tmax_61","mean_day_tmax_91","mean_day_tmax_183","mean_day_tmax_273","mean_day_tmax_365","heat_day_30","heat_day_61","heat_day_91","heat_day_183","heat_day_273","heat_day_365"
2000,2,"not_shortage",2.32,3.59,3.12,1.83,1.44,2.51,0.56,-1.53,-1.77,-1.7,-1.5,-1.19,-1.02,-1.31,1.7,0.7,1.4,1,0.4,0.2,1,76.5524419918656,295.259437009692,444.401946477592,752.306368207559,1370.2998938337,1946.70205725729,19.4792353947957,20.2493902524312,19.6597478887537,18.2759366217858,16.2673272387885,16.6959640346161,26.3263424555461,26.5175944010417,26.0495992597643,24.6997105541125,22.7528133392334,22.9264237129525,536.762731552124,1102.29680252075,1627.03911781311,3024.09919500351,3966.49183273315,5406.5829706192
2000,3,"not_shortage",0.74,2.32,3.59,3.12,0.16,-1.81,-1.39,-0.93,-1.53,-1.77,-1.7,-1.09,-1.05,-0.9,1.3,1.7,0.7,1.4,-0.1,0.3,1.3,85.658275635913,164.442878911272,384.531379895285,786.560134226456,1144.88464901038,1844.85379361548,19.7300344467163,19.5872399330139,20.0868831676441,19.1306425834614,17.1183844730531,16.6431331686778,26.3595713933309,26.3496540387472,26.45377603468,25.442781771467,23.6714259346763,22.9456279545614,539.260863780975,1076.69888925552,1660.12464284897,3163.86683702469,4209.68208503723,5397.68783712387
2000,4,"not_shortage",0.97,0.74,2.32,3.59,3.35,0.72,2.44,-0.75,-0.93,-1.53,-1.77,-1.19,-1.05,-1,1.2,1.3,1.7,0.7,1,0.5,1.4,129.340643223375,214.998918859288,295.165028100833,782.598597133532,1099.24881963432,1744.09630369209,15.7457242647807,17.7378793557485,18.3482609109564,18.7460853753846,17.4919161255106,16.5053337436833,23.9051104863485,25.1323409398397,25.5294675093431,25.3495827867685,24.2522367819762,23.0250969455667,443.135452747345,982.39631652832,1537.72602462769,3117.10832977295,4338.06798171997,5391.92213344574
2000,5,"not_shortage",1.9,0.97,0.74,2.32,1.83,1.44,2.51,-0.74,-0.75,-0.93,-1.53,-1.5,-1.19,-1.02,0.4,1.2,1.3,1.7,1,0.4,0.2,67.1707070525736,225.956520261243,312.373090419918,760.38870414719,1067.21602922119,1686.28665150329,12.8710552851359,14.3016864299774,16.1099105457683,17.9020810778675,17.5937221233661,16.241161960445,21.0977385203044,22.4538922309875,23.7910828642793,24.9232398173848,24.4329124981667,23.0190613576811,349.329431653023,791.714192509651,1347.23736774921,2992.84346210957,4365.20808184147,5332.29617702961
2000,6,"not_shortage",-0.31,1.9,0.97,0.74,3.12,0.16,-1.81,-0.64,-0.74,-0.75,-0.93,-1.7,-1.09,-1.05,-0.2,0.4,1.2,1.3,1.4,-0.1,0.3,117.840842299163,185.011549351737,344.555657083169,734.866327177733,1124.14146660641,1489.77658080682,9.6303676366806,11.2507114609083,12.7803500589434,16.4559152491106,17.0152374981961,16.0285515935454,18.2242592493693,19.6609988848368,21.1091118278084,23.7983414488412,24.0056679973672,23.0153491764852,273.118440628052,622.447872281075,1081.09494459629,2760.17869102955,4230.64845001698,5300.38781797886
2000,7,"not_shortage",0.52,-0.31,1.9,0.97,3.59,3.35,0.72,-0.55,-0.64,-0.74,-0.75,-1.77,-1.19,-1.05,-0.2,-0.2,0.4,1.2,0.7,1,0.5,21.8889202866703,139.846394272521,207.017101325095,532.385593933985,1000.23500597663,1336.46938546747,8.29755560557047,9.15601984659831,10.3214509382353,14.341755289849,15.9203839363196,15.6990207600267,18.984668413798,18.589040184021,19.3970732846103,22.4723013163916,23.3568610516223,23.0413979151478,252.631133556366,534.581768035889,889.971553444862,2443.20919764042,3990.21275389194,5243.5511547327
2000,8,"not_shortage",-1.22,0.52,-0.31,1.9,2.32,1.83,1.44,-0.47,-0.55,-0.64,-0.74,-1.53,-1.5,-1.19,0.7,-0.2,-0.2,0.4,1.7,1,0.4,22.9691187981516,41.7437422052026,162.861359804869,475.234450224787,923.250063952059,1230.07738902606,9.00051601727804,8.44343082904816,9.07773428172856,12.5455457121948,14.9111255315634,15.4326551927279,20.3626147588094,19.6591723442078,19.1879598596594,21.4642185252872,22.9884560833047,23.1045166067881,293.003925561905,545.924816846848,837.390935182571,2190.68865668774,3804.6293514967,5208.65937077999
2000,9,"shortage",-3.2,-1.22,0.52,-0.31,0.74,3.12,0.16,-0.52,-0.47,-0.55,-0.64,-0.93,-1.7,-1.09,0.9,0.7,-0.2,-0.2,1.3,1.4,-0.1,3.51453890278935,26.483657700941,48.4184247218072,393.090713491663,776.835952110589,1172.6765230149,13.7760843753815,11.3883001963298,10.3178222886809,11.5694883234514,14.3779676432138,15.3407242324254,25.7746079762777,23.0686113675435,21.6872552515386,21.3683228831474,23.0392529833448,23.4055377385388,451.989222288132,744.993147850037,1007.42952299118,2103.41701519489,3747.29136049747,5252.97052061558
2001,1,"not_shortage",1.43,-2.05,-1.32,1.21,0.52,0.97,3.59,-0.63,-0.88,-0.71,-0.65,-0.55,-0.75,-1.77,1,0.8,1.8,1.1,-0.2,1.2,0.7,196.975924119353,283.56075071916,379.575627103448,503.848487375304,699.631711313501,1024.89505942166,21.7161864598592,21.4472929954529,20.5284557447329,16.8955628077189,14.651265665725,15.5629377241004,28.6183357874552,28.0856643994649,26.9712087819864,25.2709269289111,23.3110122890263,23.8537818699667,604.163813591003,1185.61270618439,1708.24411153793,2950.15052938461,3816.7897349596,5368.13189899921
2001,10,"not_shortage",1.36,1.46,-0.15,0.2,3.49,1.43,1.21,-0.18,-0.28,-0.1,-0.01,-0.39,-0.63,-0.65,0,0.2,-0.4,-0.2,0.2,1,1.1,61.8575654998422,75.1898018028587,111.52289875038,288.068810621276,1032.70504945703,1412.57759244926,14.1954081217448,12.2028251489004,10.6739031901726,10.1056501731846,12.9056412106032,14.8159775725783,24.725908724467,23.2269099553426,22.1052657536098,20.9124409461933,22.4452403526166,23.5651355769536,440.443604469299,774.451061725616,1045.93665373325,1929.54373702407,3462.78427228332,5185.74096831679
2001,11,"not_shortage",2.54,1.36,1.46,-0.15,-1.75,-2.7,-1.32,-0.41,-0.18,-0.28,-0.1,-0.24,-0.53,-0.71,0.7,0,0.2,-0.4,-0.5,1.7,1.8,158.19045868516,220.048024185002,247.379734059796,345.550485501066,847.909030856565,1479.56367614679,18.7943128585815,16.4948604901632,14.3432424566248,11.3108925281978,12.6968647505774,14.8458306069243,25.6699718475342,25.1979402860006,23.9896577897963,21.7800332418556,22.3058075014052,23.6812798408613,517.121866226196,957.565470695496,1299.12481832504,2123.70136317611,3412.18614777923,5204.6125613153
2001,12,"not_shortage",1.16,2.54,1.36,1.46,-0.02,-0.57,-2.05,-0.46,-0.41,-0.18,-0.28,-0.11,-0.39,-0.88,-0.8,0.7,0,0.2,0.3,0.9,0.8,49.0966728143394,207.287131499499,269.144696999341,372.573502352461,577.439746137708,1439.23504710011,22.3430314381917,20.5907640775045,18.4522778437688,13.5514076186008,12.9187774594887,14.9254899356463,30.1658864974976,27.9010904312134,26.8814867040613,23.5531089188623,22.7529572252826,23.8800822976517,638.34850025177,1159.10043907166,1618.25020217896,2494.57124400139,3513.16262063384,5262.33066377044
2001,2,"not_shortage",-2.7,1.43,-2.05,-1.32,-1.22,1.9,2.32,-0.53,-0.63,-0.88,-0.71,-0.47,-0.74,-1.53,1.7,1,0.8,1.8,0.7,0.4,1.7,442.442057043314,535.989646688104,623.414638157934,815.58492590487,978.419969949871,1294.40672761947,20.7864291508993,21.1298138936361,21.210750915192,18.703849466772,15.4893841455271,15.6593031537043,26.8727215449015,27.6979077974955,27.806399837955,26.288227675391,23.9117696224115,23.8858971530444,565.216846466064,1167.08429050446,1773.16727828979,3208.27990746498,4028.20515823364,5394.0095025301
2001,3,"not_shortage",-0.57,-2.7,1.43,-2.05,-3.2,-0.31,0.74,-0.39,-0.53,-0.63,-0.88,-0.52,-0.64,-0.93,0.9,1.7,1,0.8,0.9,-0.2,1.3,319.571648703888,758.050544755533,860.662127854303,1136.71655240841,1185.13497713022,1529.80726590008,20.6582729975382,20.6779452006022,20.9742204016382,19.9223530513993,16.7226131355369,15.7358025230773,26.4465892155965,26.715047454834,27.304052059467,26.481456370953,24.8646370534932,23.9038596584372,551.115604400635,1115.61044597626,1738.36551094055,3325.1369099617,4311.47539043427,5407.46288263798
2001,4,"not_shortage",3.49,-0.57,-2.7,1.43,1.21,0.52,0.97,-0.39,-0.39,-0.53,-0.63,-0.65,-0.55,-0.75,0.2,0.9,1.7,1,1.1,-0.2,1.2,84.6409485395998,404.212597243488,851.755486749113,1144.33953467757,1247.88700538315,1485.1075712163,14.670653851827,17.6644634246826,18.7316232199197,19.5491347860117,17.4229536021585,15.6474405713277,23.5083057403564,24.9774474779765,25.6508251441704,26.1962725008772,25.3617400564117,23.8712455697256,421.629549980164,972.745154380798,1558.12761688232,3271.10501813889,4480.47380685806,5385.9569798708
2001,5,"not_shortage",-1.75,3.49,-0.57,-2.7,-1.32,-1.22,1.9,-0.24,-0.39,-0.39,-0.53,-0.71,-0.47,-0.74,-0.5,0.2,0.9,1.7,1.8,0.7,0.4,100.70878380537,184.091299479827,505.564948610961,1134.08041923121,1326.22439121827,1489.08575102314,11.4423344930013,13.0418681780497,15.59519470131,18.4178037382866,17.7254528091067,15.5311825275421,20.3776588439941,21.9224468231201,23.4204244299249,25.6340852539396,25.3685160207224,23.8042967757134,322.964240074158,742.856652259827,1308.43189382553,3101.76478815079,4513.35137915611,5356.80266809464
2001,6,"not_shortage",-0.02,-1.75,3.49,-0.57,-2.05,-3.2,-0.31,-0.11,-0.24,-0.39,-0.39,-0.88,-0.52,-0.64,0.3,-0.5,0.2,0.9,0.8,0.9,-0.2,21.8853984326124,122.594182237983,207.878698339686,1071.08541404456,1344.5952507481,1393.13030715659,8.96538574496905,10.2038601189852,11.7403967059576,16.3730286024307,17.1968046079625,15.476526481648,19.6973672866821,20.0375130653381,21.1954062116015,24.2373004871639,24.7006873735141,23.9253741486432,281.271869033575,604.236109107733,1038.58815845847,2794.95784267783,4342.63402590156,5364.95609650016
2001,7,"not_shortage",0.2,-0.02,-1.75,3.49,1.43,1.21,0.52,-0.01,-0.11,-0.24,-0.39,-0.63,-0.65,-0.55,-0.2,0.3,-0.5,0.2,1,1.1,-0.2,53.7634721025825,75.8371280655265,176.545911870897,1028.94496618211,1301.05469369888,1425.07648481615,8.10866927305857,8.58482933739821,9.51628028363972,14.1343393244379,16.2068840223791,15.4478704568458,19.1737114906311,19.4320900122325,19.7407377368801,22.6880559087451,24.068516214252,23.9491621330993,261.201560378075,543.207658022642,873.980651110411,2444.83076736331,4130.17788240314,5367.17695733905
2001,8,"not_shortage",-0.15,0.2,-0.02,-1.75,-2.7,-1.32,-1.22,-0.1,-0.01,-0.11,-0.24,-0.53,-0.71,-0.47,-0.4,-0.2,0.3,-0.5,1.7,1.8,0.7,22.3336233757436,76.0657892487943,98.1707514412701,603.735700052232,1227.72906900197,1424.39514265954,7.66398375034332,7.93348697821299,8.31908305857208,11.9334480159921,14.9866562210597,15.3526216054616,19.9539826711019,19.5822149117788,19.5992885317121,21.496971844324,23.5569123173808,23.9131290357407,263.933701634407,525.249706506729,816.767791837454,2133.0084386766,3883.49200209975,5337.92792400718
2001,9,"not_shortage",1.46,-0.15,0.2,-0.02,-0.57,-2.05,-3.2,-0.28,-0.1,-0.01,-0.11,-0.39,-0.88,-0.52,0.2,-0.4,-0.2,0.3,0.9,0.8,0.9,27.3317098747939,49.6653332505375,103.42880535312,311.495761223137,1170.09035010077,1448.21231363155,10.0916966756185,8.87784021298091,8.65887666534591,10.2012223894479,13.7577069921371,15.0497952191797,21.59983030955,20.7769064903259,20.2287484577724,20.7024212039885,22.8821509749025,23.5699966247768,329.072300434113,593.00600206852,863.833994626999,1910.96513471007,3631.59341439605,5215.01100215316
2002,1,"not_shortage",2.22,1.16,2.54,1.36,0.2,3.49,1.43,-0.05,-0.46,-0.41,-0.18,-0.01,-0.39,-0.63,0.4,-0.8,0.7,0,-0.2,0.2,1,65.0524106547236,114.149083469063,272.339542154223,383.862440904602,557.679089182988,1305.04459161125,22.1333768208822,22.2745461146037,21.1448380396916,15.9199707508087,13.7793815325905,14.9733411166766,29.8550317764282,29.9979415257772,28.5833537552383,25.3717867637593,23.5065107834645,23.9972833163118,625.513199806213,1267.01172161102,1809.92975139618,2874.57256376743,3733.75289162993,5291.4201823175
2002,10,"not_shortage",-5.77,-2.18,1.14,-0.67,1.6,2.22,1.36,1.2,1.01,0.81,0.77,0.12,-0.05,-0.18,-0.4,-0.6,-1,-0.5,-0.1,0.4,0,43.4587003961205,57.6628239769489,130.361382106319,348.279474655166,692.264498056844,964.604040211067,17.9870501836141,17.115013217926,15.3023489071773,14.1897909784578,16.0047318332798,17.2912910892539,25.8743770599365,25.1510492324829,23.3467800014622,21.7654785823301,23.4829508253943,24.7734338891016,516.596367359161,969.471192359924,1312.41314911842,2383.17262101173,4026.3353407383,5854.97125077248
2002,11,"not_shortage",0.03,-5.77,-2.18,1.14,-1.69,2.8,2.54,1.41,1.2,1.01,0.81,0.4,0.06,-0.41,-0.5,-0.4,-0.6,-1,-0.8,1.1,0.7,43.2731495276093,86.7318499237299,100.935973504558,320.166461378336,608.532962743193,849.686731053516,19.9794909795125,18.9832705815633,18.0900503934085,14.899552611054,15.7959513000516,17.3887029896044,28.367351659139,27.1208643595378,26.2215147123232,22.8809975170698,23.410381421938,24.9951363393705,573.091843605042,1089.6882109642,1563.34355831146,2552.17557811737,3991.47505879402,5910.94122815132
2002,12,"not_shortage",1.29,0.03,-5.77,-2.18,-0.43,-4.42,1.16,1.31,1.41,1.2,1.01,0.79,0.09,-0.46,-1.1,-0.5,-0.4,-0.6,-0.2,-0.2,-0.8,106.13633068651,149.321799008176,192.891318460926,283.253751790151,581.672890752554,906.749526776373,21.4214716593424,20.6801439285278,19.8029250260238,16.3781544263246,16.0330485127348,17.3163859707035,29.3674444198608,28.8173755645752,27.8919504605807,24.530862146388,23.6477815467359,24.9309630720583,610.583466529846,1183.93508911133,1719.85537385941,2835.51844644547,4053.6311275959,5880.42365956306
2002,2,"not_shortage",2.8,2.22,1.16,2.54,-0.15,-1.75,-2.7,0.06,-0.05,-0.46,-0.41,-0.1,-0.24,-0.53,1.1,0.4,-0.8,0.7,-0.4,-0.5,1.7,102.85007420741,150.95712777786,198.765857467428,446.732452679425,544.316342968494,1054.98212404177,21.7854173024495,22.0522416432699,22.0314171130841,18.0873233607558,14.8613857967513,15.0614741735262,28.9255423227946,29.4658078193665,29.6300584143335,26.7465521598774,24.3831578733284,24.156869357906,612.029946327209,1244.24297523499,1901.14523887634,3199.75426912308,4005.57810744643,5334.17561730742
2002,3,"not_shortage",-4.42,2.8,2.22,1.16,1.46,-0.02,-0.57,0.09,0.06,-0.05,-0.46,-0.28,-0.11,-0.39,-0.2,1.1,0.4,-0.8,0.2,0.3,0.9,145.588297823444,259.138900175691,316.147236056626,584.038227815181,687.432795284316,895.499751154333,19.5228155771891,20.684487247467,21.2403846782642,19.7259559891914,16.0712360322694,14.9762009795398,27.7588969548543,28.3573672294617,28.9102067004193,27.8172051580877,25.3099502416757,24.2666942100002,552.563396453857,1166.17030239105,1819.04739379883,3439.72371387482,4290.5676753521,5337.69881543517
2002,4,"not_shortage",1.6,-4.42,2.8,2.22,1.36,0.2,3.49,0.12,0.09,0.06,-0.05,-0.18,-0.01,-0.39,-0.1,-0.2,1.1,0.4,0,-0.2,0.2,91.7435529306531,237.331850754097,359.78373541683,613.889977362007,725.412876112387,902.602355545387,17.9471046447754,18.7349601109823,19.7990787422264,20.4358948879555,17.1523827764141,15.2454983049876,24.4730117797852,26.1159543673197,27.0861204797095,27.8862421317179,25.8922909327916,24.3459851173505,483.991215705872,1036.55461215973,1670.82558059692,3499.6465845108,4513.35733067989,5400.06048116088
2002,5,"not_shortage",-1.69,1.6,-4.42,2.8,2.54,-0.15,-1.75,0.4,0.12,0.09,0.06,-0.41,-0.1,-0.24,-0.8,-0.1,-0.2,1.1,0.7,-0.4,-0.5,71.3861628044397,157.644249493256,311.15260175243,529.52026967518,776.900003734976,875.070755176246,15.6499450206757,16.7535224040349,17.6806311397762,19.8789750318058,18.0421008312659,15.5894569754601,21.5626861572266,22.9858337084452,24.5607996720534,27.11192086225,26.0771468026297,24.4431460315234,404.088886499405,887.423983812332,1454.64788365364,3378.03414463997,4657.89046835899,5482.46701321006
2002,6,"not_shortage",-0.43,-1.69,1.6,-4.42,1.16,1.46,-0.02,0.79,0.4,0.12,0.09,-0.46,-0.28,-0.11,-0.2,-0.8,-0.1,-0.2,-0.8,0.2,0.3,143.072178125381,214.458340929821,308.636482054368,642.700328828767,892.640471985564,996.257534869015,12.6558817863464,14.152913403511,15.4168068131248,18.3582387700107,18.3238794148623,15.8927854172171,19.6920262972514,20.627356227239,21.9013917629535,25.4496567887687,25.8674980100695,24.4427070460907,335.834302902222,739.923189401627,1237.91879010201,3080.3494284153,4664.6524708271,5537.0294470787
2002,7,"not_shortage",-0.67,-0.43,-1.69,1.6,2.22,1.36,0.2,0.77,0.79,0.4,0.12,-0.05,-0.18,-0.01,-0.5,-0.2,-0.8,-0.1,0.4,0,-0.2,3.41007302887738,109.733273493126,217.868413958699,580.086737569422,834.192979514599,945.715878264979,10.9133018016815,11.823401316007,13.0701452192369,16.4286385624787,17.9632700127123,16.1296580530193,19.4134104728699,19.5344315846761,20.2008055173434,23.6300830007251,25.2655461210034,24.4604483565239,306.454233407974,644.424368143082,1057.36741447449,2742.19738006592,4529.16604423523,5584.72913014889
2002,8,"not_shortage",1.14,-0.67,-0.43,-1.69,2.8,2.54,-0.15,0.81,0.77,0.79,0.4,0.06,-0.41,-0.1,-1,-0.5,-0.2,-0.8,1.1,0.7,-0.4,72.6985581293702,76.1304717175663,182.481510212645,530.383089626208,748.750757548958,996.130491608754,11.5234631379445,11.2440801620483,11.7576127104707,14.6959616160784,17.1483783669524,16.4545673122145,19.6473230361938,19.55645403862,19.5795371925438,22.0551774697226,24.5703466925429,24.4387007778638,322.161434412003,630.8968501091,979.977859973907,2443.47990345955,4325.26143860817,5646.7224881649
2002,9,"not_shortage",-2.18,1.14,-0.67,-0.43,-4.42,1.16,1.46,1.01,0.81,0.77,0.79,0.09,-0.46,-0.28,-0.6,-1,-0.5,-0.2,-0.2,-0.8,0.2,14.2041235808283,86.9026817101985,90.3624333292246,398.998915383592,713.858208315447,983.002905314788,16.5565428098043,14.0400029738744,13.0179562201867,14.2096873919169,16.512500495701,16.9859245287229,24.6540534973145,22.1506882667542,21.2274275664445,21.5461867389783,23.9646507584568,24.6897328206938,460.060464859009,782.221899271011,1102.06819009781,2350.9769718647,4146.97340321541,5777.7106525898
2003,1,"not_shortage",-0.52,1.29,0.03,-5.77,-0.67,1.6,2.22,0.7,1.31,1.41,1.2,0.77,0.12,-0.05,-0.2,-1.1,-0.5,-0.4,-0.5,-0.1,0.4,18.084276586771,129.089331142604,172.27479946427,302.74700062722,493.045943967998,864.650116577744,20.9880545298258,21.1516401608785,20.7565707322005,18.0492225318659,16.4005435255421,17.2048925020923,29.0706190745036,29.2304788589478,28.8948382912101,26.1578191851006,24.1861432183793,24.8579986467753,606.872261047363,1217.04917812347,1810.15950870514,3141.89657521248,4185.60273814201,5855.81876683235
2003,10,"not_shortage",0.12,-0.99,2.33,1.2,2.21,-0.52,-5.77,0.38,0.19,0.2,0.24,-0.05,0.7,1.2,0,-0.1,0.1,0.3,-0.1,-0.2,-0.4,111.559692621231,126.191588625312,145.851174255833,489.817879710346,1109.90109341219,1282.28671193309,17.0315691312154,16.5201883474986,15.27436540939,14.2424068320644,16.010821277842,17.2094470729567,23.2381904602051,24.3710018793742,22.8991876434494,21.2041978783946,22.4563740810632,24.0901754927962,460.412640094757,934.630802154541,1289.18608260155,2333.73234009743,3877.7278072834,5707.21123337746
2003,11,"not_shortage",-0.15,0.12,-0.99,2.33,1.04,-0.98,0.03,0.29,0.38,0.19,0.2,-0.52,0.74,1.41,-0.3,0,-0.1,0.1,-0.3,-0.7,-0.5,41.1364530399442,152.696145661175,167.328041665256,361.781760536134,862.473794203252,1280.15001544543,18.2689514160156,17.6502602736155,17.1210998807635,14.7893174124546,15.6638749248379,17.0688547800665,25.6700253804525,24.4541079203288,24.8126858721723,21.946621639481,22.2814433967674,23.8684774424932,509.293702125549,969.706342220306,1453.32936525345,2451.5207567215,3814.90849423409,5643.41309189796
2003,12,"not_shortage",-0.69,-0.15,0.12,-0.99,-2.52,-0.07,1.29,0.38,0.29,0.38,0.19,-0.21,0.45,1.31,1.1,-0.3,0,-0.1,-0.6,-0.3,-1.1,103.76924787648,144.905700916424,256.465393537655,323.205612268299,807.753242565319,1277.75979478471,21.6431582768758,19.9701851844788,18.9639990565541,16.1390747633137,15.9256993475414,17.0788228766559,28.3919759114583,27.0238386472066,25.7869254520961,23.4676852564994,22.6154298398084,23.7820339098369,599.936111450195,1108.67870903015,1588.86227941513,2719.27570009232,3897.34930634499,5632.40186619759
2003,2,"not_shortage",-0.98,-0.52,1.29,0.03,1.14,-1.69,2.8,0.74,0.7,1.31,1.41,0.81,0.4,0.06,-0.7,-0.2,-1.1,-0.5,-1,-0.8,1.1,282.467675477266,302.061634242535,413.849522178993,509.183015838265,728.387564158067,1059.14197636582,21.4582673390706,21.0970354715983,21.2039247449938,19.5926252062855,16.9808412978064,17.1746935557013,27.3712704340617,28.0931935946147,28.5421746851324,27.315091138329,24.7491037347815,24.7168534840623,579.802617073059,1176.85799217224,1808.85077857971,3384.27031469345,4340.86731147766,5817.75621724129
2003,3,"not_shortage",-0.07,-0.98,-0.52,1.29,-2.18,-0.43,-4.42,0.45,0.74,0.7,1.31,1.01,0.79,0.09,-0.3,-0.7,-0.2,-1.1,-0.6,-0.2,-0.2,151.13634210825,442.939575523138,462.533534288406,655.424852749333,745.787286078557,1054.42376813293,19.4746489842733,20.4182108879089,20.56014584971,20.1076605645685,17.7598351943187,17.1621199581721,25.7206679662069,26.5062014897664,27.3139254601447,27.5226431987325,25.4486832147116,24.5445117323366,520.043414115906,1100.36428165436,1719.57780742645,3444.58786153793,4536.76283216476,5785.67161393166
2003,4,"not_shortage",2.21,-0.07,-0.98,-0.52,-5.77,-0.67,1.6,-0.05,0.45,0.74,0.7,1.2,0.77,0.12,-0.1,-0.3,-0.7,-0.2,-0.4,-0.5,-0.1,179.847519800067,330.983861908317,622.787095323205,791.813672153279,922.224732849747,1142.52773500234,18.2113862991333,18.8430176417033,19.7279203645476,20.1705689612634,18.561822501731,17.1838417379823,22.2869943618774,24.0038311640422,25.1617971986205,27.0205794996251,25.7644616640531,24.364839067851,457.043553829193,977.086967945099,1579.56598615646,3402.30992174149,4687.35215258598,5758.72395205498
2003,5,"not_shortage",1.04,2.21,-0.07,-0.98,0.03,1.14,-1.69,-0.52,-0.05,0.45,0.74,1.41,0.81,0.4,-0.3,-0.1,-0.3,-0.7,-0.5,-1,-0.8,169.172572214156,347.467732790858,500.811594191939,923.996674308553,1019.30422841385,1238.53471628763,14.9327968756358,16.5696419318517,17.5123482117286,19.3666257571653,18.9372948499826,17.1241233864876,21.1412404378255,21.7021618525187,23.056309563773,25.8132110866693,25.9411001659575,24.3369453482432,391.50528550148,843.816364526749,1380.52420067787,3212.05138039589,4755.23589348793,5744.06791329384
2003,6,"not_shortage",-2.52,1.04,2.21,-0.07,1.29,-2.18,-0.43,-0.21,-0.52,-0.05,0.45,1.31,1.01,0.79,-0.6,-0.3,-0.1,-0.3,-1.1,-0.6,-0.2,133.930815799162,303.103388013318,483.606067882851,946.139602171257,1139.03092063218,1229.39335396141,13.5116902669271,14.2222435712814,15.5465376455705,18.060253453385,18.6026956694467,17.194463809549,19.4741288820903,20.3076846599579,20.9970109646137,24.1695952649976,25.371877680768,24.3190359716546,343.029227733612,734.534513235092,1203.51001429558,2941.57031989098,4638.20465636253,5751.26283812523
2003,7,"shortage",1.2,-2.52,1.04,2.21,-0.52,-5.77,-0.67,0.24,-0.21,-0.52,-0.05,0.7,1.2,0.77,0.3,-0.6,-0.3,-0.1,-0.2,-0.4,-0.5,32.3825105391443,174.678289884701,343.900478897616,967.342734290287,1136.36931112036,1266.78037181683,11.5255394856135,12.4927149891853,13.3346460808764,16.5232364427848,17.9067418487954,17.2490111200777,18.1838481903076,18.7962864398956,19.5688105258313,22.3723627882577,24.5176102599818,24.2140188478444,291.629440546036,629.339944601059,1034.53571987152,2626.03365325928,4408.01461315155,5733.8198196888
2003,8,"shortage",2.33,1.2,-2.52,1.04,-0.98,0.03,1.14,0.2,0.24,-0.21,-0.52,0.74,1.41,0.81,0.1,0.3,-0.6,-0.3,-0.7,-0.5,-1,19.6595856305212,52.0040809828788,194.40410207212,695.265313062817,1112.79883592948,1213.75794728473,12.6671901861827,11.9362587769826,12.44526384165,14.9838725934263,17.0391432706253,17.3104287434931,19.8657474199931,19.0511913776398,19.1157141465407,21.0732323276541,23.5316760234344,24.2197197012705,345.150419473648,637.017865657806,984.500901699066,2378.71559214592,4170.50003027916,5753.42728495598
2003,9,"not_shortage",-0.99,2.33,1.2,-2.52,-0.07,1.29,-2.18,0.19,0.2,0.24,-0.21,0.45,1.31,1.01,-0.1,0.1,0.3,-0.6,-0.3,-1.1,-0.6,6.28285883367062,25.9424444641918,58.3911815602332,550.411829788238,1012.94536407664,1205.83668253757,16.1358776410421,14.4015339136124,13.3274574070186,14.4365330289622,16.4583087631198,17.2758535241428,25.6944992701213,22.7801233450572,21.1879475247729,21.0689423774761,23.1280556773091,24.3052357921862,472.689312934875,817.839732408524,1119.47971057892,2331.36149096489,4032.60587668419,5766.05613303185
2004,1,"not_shortage",2.56,-0.69,-0.15,0.12,1.2,2.21,-0.52,0.38,0.38,0.29,0.38,0.24,-0.05,0.7,-1.3,1.1,-0.3,0,0.3,-0.1,-0.2,178.985951095819,282.553801955655,323.891652012244,469.742826268077,808.001510409638,1433.79274542443,23.1564748764038,22.3797529856364,21.0040442078978,18.1306065809531,16.5017764245197,17.2572272901666,29.9588002522786,29.175754960378,28.010873731676,25.4691244187902,23.5075908982273,23.8564762115479,650.950542449951,1251.22366428375,1778.78169345856,3087.73870635033,4104.96145319939,5676.28043103218
2004,10,"not_shortage",-0.59,1.77,0,2.52,1.2,2.56,0.12,0.68,0.72,0.7,0.51,0.16,0.38,0.38,-0.1,-0.3,-0.3,-0.5,-0.9,-1.3,0,142.384702600539,172.846634076908,188.761278478429,234.691686864942,795.126483952627,1119.06378140301,18.7175353050232,17.0502680778503,15.4894490661202,13.9258614120588,16.1055045433534,17.3466846890645,25.1307926177979,23.8953174591064,22.9130581656655,21.445133699094,23.2450477055141,24.4610030135063,507.397820949554,933.829606533051,1294.42520356178,2320.2871581316,3999.95163166523,5799.92454254627
